elapsed_min,day_index,vehicle_count,avg_speed,vehicle_density,ir_lane1,ir_lane2,ir_lane3,ir_lane4,ir_active_lanes,minute_of_hour,hour_sin,hour_cos,vehicle_count_lag1,vehicle_count_lag5,vehicle_count_mean5m,vehicle_count_mean15m,avg_speed_lag1,avg_speed_lag5,avg_speed_mean5m,avg_speed_mean15m,vehicle_density_lag1,vehicle_density_lag5,vehicle_density_mean5m,vehicle_density_mean15m,ir_active_lanes_lag1,ir_active_lanes_lag5,ir_active_lanes_mean5m,ir_active_lanes_mean15m,target_bottleneck,target_level,naive_current_bottleneck
854,0,51,26.2,60,0,0,1,1,2,14,-0.4461978131098095,0.8949343616020247,94.0,89.0,94.0,107.73333333333333,46.9,37.9,32.78,33.38,89.0,69.0,67.4,60.13333333333333,1.0,3.0,1.6,2.4,0,1,1
855,0,80,25.7,50,0,1,0,1,2,15,-0.4422886902190014,0.8968727415326883,51.0,146.0,80.8,107.26666666666667,26.2,22.0,33.519999999999996,33.73333333333333,60.0,47.0,68.0,60.733333333333334,2.0,3.0,1.4,2.2666666666666666,0,0,1
856,0,172,21.1,67,0,0,1,1,2,16,-0.4383711467890778,0.8987940462991668,80.0,115.0,92.2,113.26666666666667,25.7,42.5,29.24,32.48,50.0,90.0,63.4,61.86666666666667,2.0,2.0,1.4,2.2666666666666666,1,2,1
857,0,156,34.2,59,0,1,0,1,2,17,-0.4344452574044169,0.900698239322588,172.0,64.0,110.6,120.13333333333334,21.1,26.3,30.82,33.07333333333333,67.0,51.0,65.0,60.46666666666667,2.0,0.0,1.8,2.2666666666666666,1,3,1
858,0,133,36.9,63,1,1,1,0,3,18,-0.43051109680829525,0.9025852843498606,156.0,94.0,118.4,118.13333333333334,34.2,46.9,28.82,32.28,59.0,89.0,59.8,61.8,2.0,1.0,2.2,2.3333333333333335,1,2,1
859,0,162,22.0,33,0,0,1,0,1,19,-0.4265687399014579,0.9044551454543682,133.0,51.0,140.6,116.86666666666666,36.9,26.2,27.98,32.11333333333334,63.0,60.0,54.4,61.0,3.0,2.0,2.0,2.2666666666666666,0,1,0
860,0,57,43.3,33,1,0,0,1,2,20,-0.4226182617407,0.9063077870366497,162.0,80.0,136.0,108.8,22.0,25.7,31.5,32.839999999999996,33.0,50.0,51.0,58.0,1.0,2.0,2.0,2.2,1,2,0
861,0,96,33.6,70,1,0,0,1,2,21,-0.4186597375374281,0.9081431738250813,57.0,172.0,120.8,108.53333333333333,43.3,21.1,34.0,33.57333333333334,33.0,67.0,51.6,60.266666666666666,2.0,2.0,2.0,2.066666666666667,0,1,1
862,0,193,35.7,89,1,0,1,0,2,22,-0.4146932426562393,0.9099612708765431,96.0,156.0,128.2,113.6,33.6,34.2,34.3,32.626666666666665,70.0,59.0,57.6,63.13333333333333,2.0,2.0,2.0,2.0,0,1,1
863,0,149,33.2,67,0,0,1,0,1,23,-0.4107188526134778,0.9117620435770883,193.0,133.0,131.4,117.13333333333334,35.7,36.9,33.56,32.5,89.0,63.0,58.4,62.46666666666667,2.0,3.0,1.6,1.8666666666666667,0,1,1
864,0,148,32.0,41,0,1,1,1,3,24,-0.40673664307580015,0.9135454576426009,149.0,162.0,128.6,121.06666666666666,33.2,22.0,35.56,32.10666666666667,67.0,33.0,60.0,60.6,1.0,1.0,2.0,1.8666666666666667,1,2,0
865,0,62,36.8,74,1,0,0,1,2,25,-0.40274668985873663,0.9153114791194474,148.0,57.0,129.6,115.46666666666667,32.0,43.3,34.260000000000005,33.093333333333334,41.0,33.0,68.2,62.4,3.0,2.0,2.0,1.8,1,2,1
866,0,62,24.7,48,1,0,0,0,1,26,-0.39874906892524664,0.9170600743851238,62.0,96.0,122.8,111.93333333333334,36.8,33.6,32.48,31.906666666666663,74.0,70.0,63.8,59.6,2.0,2.0,1.8,1.7333333333333334,1,3,0
867,0,197,25.5,44,1,0,0,0,1,27,-0.39474385638426795,0.918791210148898,62.0,193.0,123.6,120.8,24.7,35.7,30.439999999999998,31.85333333333333,48.0,89.0,54.8,59.13333333333333,1.0,2.0,1.6,1.8,0,1,0
868,0,182,45.9,60,0,0,1,0,1,28,-0.3907311284892739,0.9205048534524403,197.0,149.0,130.2,126.66666666666667,25.5,33.2,32.98,31.78666666666667,44.0,67.0,53.4,57.2,1.0,1.0,1.6,1.8,0,1,0
869,0,200,48.4,73,0,0,1,1,2,29,-0.38671096163682017,0.922200971670452,182.0,148.0,140.6,136.6,45.9,32.0,36.26,33.266666666666666,60.0,41.0,59.8,58.06666666666667,1.0,3.0,1.4,1.8,0,1,1
870,0,167,31.2,56,1,0,0,1,2,30,-0.38268343236508956,0.9238795325112868,200.0,62.0,161.6,142.4,48.4,36.8,35.14,33.63333333333333,73.0,74.0,56.2,58.46666666666667,2.0,2.0,1.4,1.8,0,1,1
871,0,168,28.1,84,0,1,0,1,2,31,-0.3786486173524339,0.925540504017566,167.0,62.0,182.8,142.13333333333333,31.2,24.7,35.82,34.1,56.0,48.0,63.4,59.6,2.0,1.0,1.6,1.8,0,0,1
872,0,127,39.3,59,1,1,0,1,3,32,-0.37460659341591235,0.9271838545667873,168.0,197.0,168.8,140.2,28.1,25.5,38.58,34.440000000000005,84.0,44.0,66.4,59.6,2.0,1.0,2.0,1.8666666666666667,0,0,0
873,0,100,32.3,52,1,1,0,1,3,33,-0.3705574375098368,0.928809552871924,127.0,182.0,152.4,138.0,39.3,45.9,35.86,34.13333333333333,59.0,60.0,64.8,58.86666666666667,3.0,1.0,2.4,1.8666666666666667,0,1,0
874,0,139,20.8,36,0,1,0,1,2,34,-0.36650122672429725,0.9304175679820246,100.0,200.0,140.2,136.46666666666667,32.3,48.4,30.340000000000003,34.05333333333333,52.0,73.0,57.4,59.06666666666667,3.0,2.0,2.4,1.9333333333333333,0,1,0
875,0,67,24.7,47,1,1,1,0,3,35,-0.36243803828370186,0.9320078692827984,139.0,167.0,120.2,137.13333333333333,20.8,31.2,29.04,32.81333333333334,36.0,56.0,55.6,60.0,2.0,2.0,2.6,2.0,1,2,0
876,0,165,41.5,32,1,1,1,1,4,36,-0.35836794954529994,0.9335804264972019,67.0,168.0,119.6,141.73333333333332,24.7,28.1,31.72,33.34,47.0,84.0,45.2,57.46666666666667,3.0,2.0,3.0,2.1333333333333333,1,2,0
877,0,90,39.8,35,0,0,0,0,0,37,-0.3542910379977166,0.9351352096860114,165.0,127.0,112.2,134.86666666666667,41.5,39.3,31.82,33.61333333333333,32.0,59.0,40.4,53.86666666666667,4.0,3.0,2.4,2.0,0,1,0
878,0,139,20.8,41,1,0,1,0,2,38,-0.35020738125946765,0.9366721892483976,90.0,100.0,120.0,134.2,39.8,32.3,29.52,32.78666666666667,35.0,52.0,38.2,52.13333333333333,0.0,3.0,2.2,2.066666666666667,0,1,0
879,0,109,26.7,37,1,1,0,0,2,39,-0.3461170570774934,0.9381913359224839,139.0,139.0,114.0,131.6,20.8,20.8,30.7,32.43333333333333,41.0,36.0,38.4,51.86666666666667,2.0,2.0,2.2,2.0,0,0,0
880,0,102,26.9,72,0,0,1,1,2,40,-0.3420201433256686,0.9396926207859084,109.0,67.0,121.0,134.26666666666668,26.7,24.7,31.140000000000004,31.773333333333333,37.0,47.0,43.4,51.733333333333334,2.0,3.0,2.0,2.0,1,2,1
881,0,121,40.2,86,0,1,1,1,3,41,-0.3379167180033271,0.9411760152563706,102.0,165.0,112.2,138.2,26.9,41.5,30.880000000000003,32.806666666666665,72.0,32.0,54.2,54.266666666666666,2.0,4.0,1.8,2.1333333333333333,0,1,1
882,0,155,20.6,32,1,1,1,1,4,42,-0.3338068592337721,0.942641491092178,121.0,90.0,125.2,135.4,40.2,39.8,27.04,32.480000000000004,86.0,35.0,53.6,53.46666666666667,3.0,0.0,2.6,2.3333333333333335,1,3,0
883,0,166,23.1,39,1,1,1,1,4,43,-0.3296906452627879,0.944089020392784,155.0,139.0,130.6,134.33333333333334,20.6,20.8,27.5,30.959999999999997,32.0,41.0,53.2,52.06666666666667,4.0,2.0,3.0,2.533333333333333,1,3,0
884,0,77,44.0,30,0,1,1,0,2,44,-0.3255681544571567,0.9455185755993168,166.0,109.0,124.2,126.13333333333334,23.1,26.7,30.96,30.666666666666668,39.0,37.0,51.8,49.2,4.0,2.0,3.0,2.533333333333333,0,1,0
885,0,178,25.4,52,0,1,1,1,3,45,-0.32143946530316186,0.9469301294951056,77.0,102.0,139.4,126.86666666666666,44.0,26.9,30.660000000000004,30.280000000000005,30.0,72.0,47.8,48.93333333333333,2.0,2.0,3.2,2.6,0,1,1
886,0,106,39.6,44,1,0,1,1,3,46,-0.3173046564050927,0.9483236552061991,178.0,121.0,136.4,122.73333333333333,25.4,40.2,30.540000000000003,31.046666666666667,52.0,86.0,39.4,46.266666666666666,3.0,3.0,3.2,2.6666666666666665,1,2,0
887,0,145,27.1,88,1,0,1,1,3,47,-0.31316380648374953,0.949699126201877,106.0,155.0,134.4,123.93333333333334,39.6,20.6,31.840000000000003,30.233333333333334,44.0,32.0,50.6,48.2,3.0,4.0,3.0,2.6666666666666665,1,2,1
888,0,195,23.0,81,0,0,0,1,1,48,-0.3090169943749468,0.9510565162951538,145.0,166.0,140.2,130.26666666666668,27.1,23.1,31.82,29.613333333333337,88.0,39.0,59.0,50.13333333333333,3.0,4.0,2.4,2.533333333333333,1,2,1
889,0,111,27.3,30,1,0,1,1,3,49,-0.30486429902801127,0.9523957996432783,195.0,77.0,147.0,128.4,23.0,44.0,28.48,30.04666666666667,81.0,30.0,59.0,49.733333333333334,1.0,2.0,2.6,2.6,1,2,0
890,0,123,41.7,47,1,1,0,1,3,50,-0.30070579950427384,0.9537169507482267,111.0,178.0,136.0,132.13333333333333,27.3,25.4,31.74,31.18,30.0,52.0,58.0,49.733333333333334,3.0,3.0,2.6,2.6,1,2,0
891,0,81,45.7,89,0,0,1,0,1,51,-0.2965415749755711,0.9550199444571866,123.0,106.0,131.0,126.53333333333333,41.7,39.6,32.96,31.46,47.0,44.0,67.0,53.53333333333333,3.0,3.0,2.2,2.4,0,1,1
892,0,178,44.9,79,1,0,0,1,2,52,-0.29237170472273627,0.9563047559630357,81.0,145.0,137.6,132.4,45.7,27.1,36.519999999999996,31.8,89.0,88.0,65.2,56.46666666666667,1.0,3.0,2.0,2.533333333333333,0,0,1
893,0,165,31.9,57,0,1,0,0,1,53,-0.28819626813408916,0.9575713608048145,178.0,195.0,131.6,134.13333333333333,44.9,23.0,38.3,32.54,79.0,81.0,60.4,57.53333333333333,2.0,1.0,2.0,2.466666666666667,1,3,1
894,0,98,40.0,79,0,1,0,1,2,54,-0.28401534470392353,0.9588197348681927,165.0,111.0,129.0,133.4,31.9,27.3,40.839999999999996,33.42666666666667,57.0,30.0,70.2,60.333333333333336,1.0,3.0,1.8,2.466666666666667,1,3,1
895,0,83,26.1,62,0,0,0,1,1,55,-0.2798290140309924,0.9600498543859286,98.0,123.0,121.0,132.13333333333333,40.0,41.7,37.720000000000006,33.37333333333333,79.0,47.0,73.2,59.666666666666664,2.0,3.0,1.4,2.4,1,2,1
896,0,99,28.8,43,1,1,1,1,4,56,-0.2756373558169998,0.9612616959383187,83.0,81.0,124.6,130.66666666666666,26.1,45.7,34.339999999999996,32.61333333333333,62.0,89.0,64.0,56.8,1.0,1.0,2.0,2.466666666666667,1,3,0
897,0,128,46.9,39,0,1,0,1,2,57,-0.27144044986507426,0.9624552364536473,99.0,178.0,114.6,128.86666666666667,28.8,44.9,34.739999999999995,34.36666666666667,43.0,79.0,56.0,57.266666666666666,4.0,2.0,2.0,2.3333333333333335,1,2,0
898,0,196,20.4,76,1,0,1,1,3,58,-0.2672383760782571,0.963630453208623,128.0,165.0,120.8,130.86666666666667,46.9,31.9,32.440000000000005,34.18666666666666,39.0,57.0,59.8,59.733333333333334,2.0,1.0,2.4,2.2666666666666666,0,1,1
899,0,164,22.6,83,1,0,1,0,2,59,-0.26303121445797445,0.964787323828813,196.0,98.0,134.0,136.66666666666666,20.4,40.0,28.96,32.76,76.0,79.0,60.6,63.266666666666666,3.0,2.0,2.4,2.2666666666666666,0,1,1
900,0,98,26.2,50,1,1,1,0,3,0,-0.25881904510252157,0.9659258262890681,164.0,83.0,137.0,131.33333333333334,22.6,26.1,28.98,32.81333333333334,83.0,62.0,58.2,63.13333333333333,2.0,1.0,2.8,2.2666666666666666,1,2,1
901,0,112,20.8,87,1,0,0,0,1,1,-0.2546019482055278,0.9670459389139431,98.0,99.0,139.6,131.73333333333332,26.2,28.8,27.379999999999995,31.56,50.0,43.0,67.0,66.0,3.0,4.0,2.2,2.1333333333333333,1,2,1
902,0,86,25.4,55,1,1,0,0,2,2,-0.250380004054441,0.9681476403781079,112.0,128.0,131.2,127.8,20.8,46.9,23.080000000000002,31.446666666666665,87.0,39.0,70.2,63.8,1.0,2.0,2.2,2.066666666666667,0,1,1
903,0,77,37.5,55,1,1,1,1,4,3,-0.24615329302899291,0.9692309097067544,86.0,196.0,107.4,119.93333333333334,25.4,20.4,26.5,32.413333333333334,55.0,76.0,66.0,62.06666666666667,2.0,3.0,2.4,2.2666666666666666,1,2,0
904,0,99,32.6,38,1,0,0,1,2,4,-0.24192189559966787,0.9702957262759965,77.0,164.0,94.4,119.13333333333334,37.5,22.6,28.5,32.766666666666666,55.0,83.0,57.0,62.6,4.0,2.0,2.4,2.2,1,2,0
905,0,170,46.8,70,0,0,0,1,1,5,-0.23768589232617435,0.9713420698132611,99.0,98.0,108.8,122.26666666666667,32.6,26.2,32.62,33.10666666666666,38.0,50.0,61.0,64.13333333333334,2.0,3.0,2.0,2.066666666666667,1,2,1
906,0,151,44.5,74,0,1,1,1,3,6,-0.23344536385590609,0.9723699203976764,170.0,112.0,116.6,126.93333333333334,46.8,20.8,37.36,33.026666666666664,70.0,87.0,58.4,63.13333333333333,1.0,1.0,2.4,2.2,0,1,1
907,0,106,30.3,46,1,1,0,1,3,7,-0.22920039092241423,0.9733792584604485,151.0,86.0,120.6,122.13333333333334,44.5,25.4,38.34,32.053333333333335,74.0,55.0,56.6,60.93333333333333,3.0,2.0,2.6,2.2666666666666666,0,1,0
908,0,56,27.8,54,1,0,0,1,2,8,-0.22495105434386534,0.9743700647852351,106.0,77.0,116.4,114.86666666666666,30.3,37.5,36.4,31.779999999999998,46.0,55.0,56.4,60.733333333333334,3.0,4.0,2.2,2.3333333333333335,1,2,1
909,0,54,31.4,75,0,1,0,0,1,9,-0.2206974350215017,0.9753423205085126,56.0,99.0,107.4,111.93333333333334,27.8,32.6,36.16,31.206666666666663,54.0,38.0,63.8,60.46666666666667,2.0,2.0,2.0,2.2666666666666666,1,2,1
910,0,194,37.7,76,0,0,1,1,2,10,-0.21643961393810288,0.9762960071199334,54.0,170.0,112.2,119.33333333333333,31.4,46.8,34.339999999999996,31.980000000000004,75.0,70.0,65.0,61.4,1.0,1.0,2.2,2.3333333333333335,0,1,1
911,0,60,28.0,37,1,0,0,1,2,11,-0.21217767215644567,0.977231106462679,194.0,151.0,94.0,116.73333333333333,37.7,44.5,31.04,31.926666666666666,76.0,74.0,57.6,61.0,2.0,3.0,2.0,2.2,1,2,0
912,0,178,38.7,40,1,1,0,0,2,12,-0.20791169081775987,0.9781476007338056,60.0,106.0,108.4,120.06666666666666,28.0,30.3,32.720000000000006,31.380000000000003,37.0,46.0,56.4,61.06666666666667,2.0,3.0,1.8,2.2,0,1,0
913,0,54,32.3,72,0,0,1,1,2,13,-0.20364175114017827,0.9790454724845837,178.0,56.0,108.0,110.6,38.7,27.8,33.62,32.17333333333333,40.0,54.0,60.0,60.8,2.0,2.0,1.8,2.1333333333333333,1,2,1
914,0,185,36.6,73,0,0,1,0,1,14,-0.19936793441719736,0.9799247046208296,54.0,54.0,134.2,112.0,32.3,31.4,34.66,33.10666666666666,72.0,75.0,59.6,60.13333333333333,2.0,1.0,1.8,2.066666666666667,1,2,1
915,0,159,33.1,55,0,0,0,1,1,15,-0.19509032201612872,0.9807852804032303,185.0,194.0,127.2,116.06666666666666,36.6,37.7,33.739999999999995,33.56666666666667,73.0,76.0,55.4,60.46666666666667,1.0,2.0,1.6,1.9333333333333333,1,2,0
916,0,197,28.8,67,0,1,0,0,1,16,-0.19080899537654467,0.981627183447664,159.0,60.0,154.6,121.73333333333333,33.1,28.0,33.9,34.1,55.0,37.0,61.4,59.13333333333333,1.0,2.0,1.4,1.9333333333333333,1,3,1
917,0,170,48.5,68,0,1,1,0,2,17,-0.18652403600873388,0.9824503977255099,197.0,178.0,153.0,127.33333333333333,28.8,38.7,35.86,35.64,67.0,40.0,67.0,60.0,1.0,2.0,1.4,1.9333333333333333,0,0,0
918,0,148,42.9,69,0,1,1,0,2,18,-0.18223552549214783,0.9832549075639545,170.0,54.0,171.8,132.06666666666666,48.5,32.3,37.980000000000004,36.0,68.0,72.0,66.4,60.93333333333333,2.0,2.0,1.4,1.8,1,2,1
919,0,57,24.2,73,0,0,1,1,2,19,-0.17794354547384242,0.9840406976462908,148.0,185.0,146.2,129.26666666666668,42.9,36.6,35.5,35.440000000000005,69.0,73.0,66.4,63.266666666666666,2.0,1.0,1.6,1.8,0,0,1
920,0,166,46.1,78,1,1,1,1,4,20,-0.1736481776669304,0.984807753012208,57.0,159.0,147.6,129.0,24.2,33.1,38.1,35.39333333333333,73.0,55.0,71.0,63.8,2.0,1.0,2.2,2.0,0,1,1
921,0,71,34.6,90,1,1,1,1,4,21,-0.16934950384902406,0.9855560590580779,166.0,197.0,122.4,123.66666666666667,46.1,28.8,39.260000000000005,34.733333333333334,78.0,67.0,75.6,64.86666666666666,4.0,1.0,2.8,2.066666666666667,0,1,1
922,0,131,46.8,34,0,1,1,0,2,22,-0.16504760586067735,0.9862856015372314,71.0,170.0,114.6,125.33333333333333,34.6,48.5,38.92,35.833333333333336,90.0,68.0,68.8,64.06666666666666,4.0,2.0,2.8,2.0,0,1,0
923,0,61,44.0,81,0,1,0,1,2,23,-0.16074256560382694,0.9869963665602318,131.0,148.0,97.2,125.66666666666667,46.8,42.9,39.14,36.913333333333334,34.0,69.0,71.2,65.86666666666666,2.0,2.0,2.8,2.0,0,1,1
924,0,100,32.8,30,0,0,1,1,2,24,-0.15643446504023198,0.9876883405951375,61.0,57.0,105.8,128.73333333333332,44.0,24.2,40.86,37.00666666666667,81.0,73.0,62.6,62.86666666666667,2.0,2.0,2.8,2.066666666666667,1,2,0
925,0,68,20.7,41,1,1,0,1,3,25,-0.15212338618991722,0.9883615104677607,100.0,166.0,86.2,120.33333333333333,32.8,46.1,35.779999999999994,35.873333333333335,30.0,78.0,55.2,60.53333333333333,2.0,4.0,2.6,2.1333333333333333,1,3,0
926,0,108,28.1,47,1,0,1,0,2,26,-0.14780941112961052,0.9890158633619168,68.0,71.0,93.6,123.53333333333333,20.7,34.6,34.48,35.879999999999995,41.0,90.0,46.6,61.2,3.0,4.0,2.2,2.1333333333333333,0,0,0
927,0,82,36.2,46,0,0,1,1,2,27,-0.14349262199117946,0.9896513868196702,108.0,131.0,83.8,117.13333333333334,28.1,46.8,32.36,35.71333333333334,47.0,34.0,49.0,61.6,2.0,2.0,2.2,2.1333333333333333,0,0,0
928,0,150,39.0,51,1,1,0,1,3,28,-0.13917310096006677,0.9902680687415701,82.0,61.0,101.6,123.53333333333333,36.2,44.0,31.360000000000003,36.160000000000004,46.0,81.0,43.0,60.2,2.0,2.0,2.4,2.2,1,2,0
929,0,181,27.7,58,1,0,0,1,2,29,-0.13485093027372372,0.9908658973868821,150.0,100.0,117.8,123.26666666666667,39.0,32.8,30.339999999999996,35.56666666666667,51.0,30.0,48.6,59.2,3.0,2.0,2.4,2.2666666666666666,1,3,1
930,0,120,24.2,82,0,1,1,0,2,30,-0.13052619222005168,0.9914448613738104,181.0,68.0,128.2,120.66666666666667,27.7,20.7,31.040000000000003,34.973333333333336,58.0,41.0,56.8,61.0,2.0,3.0,2.2,2.3333333333333335,1,3,1
931,0,143,45.0,41,1,1,1,1,4,31,-0.12619896913583012,0.992004949679715,120.0,108.0,135.2,117.06666666666666,24.2,28.1,34.42,36.05333333333333,82.0,47.0,55.6,59.266666666666666,2.0,2.0,2.6,2.533333333333333,1,3,0
932,0,71,49.5,35,1,1,1,0,3,32,-0.12186934340514723,0.9925461516413221,143.0,82.0,133.0,110.46666666666667,45.0,36.2,37.08,36.12,41.0,46.0,53.4,57.06666666666667,4.0,2.0,2.8,2.6,0,1,0
933,0,180,35.8,83,1,0,0,0,1,33,-0.11753739745783766,0.9930684569549263,71.0,150.0,139.0,112.6,49.5,39.0,36.44,35.64666666666667,35.0,51.0,59.8,58.0,3.0,3.0,2.4,2.533333333333333,1,2,1
934,0,189,25.2,86,0,0,1,0,1,34,-0.11320321376790789,0.9935718556765873,180.0,181.0,140.6,121.4,35.8,27.7,35.94,35.71333333333334,83.0,58.0,65.4,58.86666666666667,1.0,2.0,2.2,2.466666666666667,1,2,1
935,0,89,28.2,86,0,0,1,0,1,35,-0.10886687485196514,0.9940563382223195,189.0,120.0,134.4,116.26666666666667,25.2,24.2,36.739999999999995,34.519999999999996,86.0,82.0,66.2,59.4,1.0,2.0,2.0,2.2666666666666666,1,3,1
936,0,70,20.6,73,0,1,1,1,3,36,-0.10452846326765342,0.9945218953682733,89.0,143.0,119.8,116.2,28.2,45.0,31.860000000000003,33.586666666666666,86.0,41.0,72.6,58.266666666666666,1.0,4.0,1.8,2.2,0,1,1
937,0,113,47.4,49,0,1,1,1,3,37,-0.1001880616120765,0.9949685182509117,70.0,71.0,128.2,115.0,20.6,49.5,31.439999999999998,33.626666666666665,73.0,35.0,75.4,59.266666666666666,3.0,3.0,1.8,2.2666666666666666,1,2,0
938,0,105,23.5,70,1,0,0,1,2,38,-0.09584575252022448,0.9953961983671787,113.0,180.0,113.2,117.93333333333334,47.4,35.8,28.979999999999997,32.26,49.0,83.0,72.8,58.53333333333333,3.0,1.0,2.0,2.2666666666666666,1,2,1
939,0,153,37.3,69,1,1,1,0,3,39,-0.09150161866340226,0.9958049275746618,105.0,189.0,106.0,121.46666666666667,23.5,25.2,31.4,32.559999999999995,70.0,86.0,69.4,61.13333333333333,2.0,1.0,2.4,2.3333333333333335,0,1,1
940,0,63,28.2,86,0,0,0,1,1,40,-0.08715574274765743,0.9961946980917455,153.0,89.0,100.8,121.13333333333334,37.3,28.2,31.4,33.059999999999995,69.0,86.0,69.4,64.13333333333334,3.0,1.0,2.4,2.2,1,3,1
941,0,175,36.6,36,1,1,1,0,3,41,-0.08280820751220476,0.9965655024977613,63.0,70.0,121.8,125.6,28.2,20.6,34.6,33.626666666666665,86.0,73.0,62.0,63.4,1.0,3.0,2.4,2.2666666666666666,1,2,0
942,0,75,39.5,82,1,1,0,0,2,42,-0.07845909572784562,0.996917333733128,175.0,113.0,114.2,125.13333333333334,36.6,47.4,33.019999999999996,33.846666666666664,36.0,49.0,68.6,65.8,3.0,3.0,2.2,2.2666666666666666,1,2,1
943,0,70,44.9,83,1,0,1,1,3,43,-0.0741084901954002,0.9972501850994856,75.0,105.0,107.2,119.8,39.5,23.5,37.3,34.24,82.0,70.0,71.2,67.93333333333334,2.0,2.0,2.4,2.2666666666666666,0,0,1
944,0,69,26.2,43,0,1,1,0,2,44,-0.06975647374412476,0.9975640502598243,70.0,153.0,90.4,112.33333333333333,44.9,37.3,35.08,34.14,83.0,69.0,66.0,66.93333333333334,3.0,3.0,2.2,2.2666666666666666,1,2,0
945,0,55,20.3,87,0,0,1,0,1,45,-0.0654031292301428,0.9978589232386035,69.0,63.0,88.8,108.0,26.2,28.2,33.5,33.88,43.0,86.0,66.2,67.26666666666667,2.0,1.0,2.2,2.2,1,2,1
946,0,101,24.1,51,1,1,1,1,4,46,-0.061048539534857754,0.9981347984218669,55.0,175.0,74.0,105.2,20.3,36.6,31.0,32.486666666666665,87.0,36.0,69.2,67.93333333333334,1.0,3.0,2.4,2.2,1,2,1
947,0,64,47.0,75,1,0,1,0,2,47,-0.056692787563377776,0.9983916705573488,101.0,75.0,71.8,104.73333333333333,24.1,39.5,32.5,32.32,51.0,82.0,67.8,70.6,4.0,2.0,2.4,2.1333333333333333,1,3,1
948,0,93,46.2,42,0,0,1,1,2,48,-0.05233595624294437,0.9986295347545738,64.0,70.0,76.4,98.93333333333334,47.0,44.9,32.760000000000005,33.013333333333335,75.0,83.0,59.6,67.86666666666666,2.0,3.0,2.2,2.2,0,1,0
949,0,181,37.9,78,1,1,1,0,3,49,-0.04797812852134387,0.9988483864849507,93.0,69.0,98.8,98.4,46.2,26.2,35.1,33.86,42.0,43.0,66.6,67.33333333333333,2.0,2.0,2.4,2.3333333333333335,1,2,1
950,0,67,38.0,80,1,0,1,1,3,50,-0.043619387365336194,0.9990482215818578,181.0,55.0,101.2,96.93333333333334,37.9,20.3,38.64,34.513333333333335,78.0,87.0,65.2,66.93333333333334,3.0,1.0,2.8,2.466666666666667,1,2,1
951,0,171,40.0,81,1,0,1,0,2,51,-0.03925981575906819,0.9992290362407229,67.0,101.0,115.2,103.66666666666667,38.0,24.1,41.82,35.806666666666665,80.0,51.0,71.2,67.46666666666667,3.0,4.0,2.4,2.4,0,1,1
952,0,191,25.3,84,1,0,1,1,3,52,-0.03489949670250171,0.9993908270190957,171.0,64.0,140.6,108.86666666666666,40.0,47.0,37.480000000000004,34.333333333333336,81.0,75.0,73.0,69.8,2.0,2.0,2.6,2.4,1,3,1
953,0,199,47.4,55,0,0,1,0,1,53,-0.03053851320982278,0.9995335908367129,191.0,93.0,161.8,115.13333333333334,25.3,46.2,37.71999999999999,35.92666666666666,84.0,42.0,75.6,68.8,3.0,2.0,2.4,2.3333333333333335,0,1,0
954,0,67,32.6,76,1,1,1,1,4,54,-0.026176948307873545,0.9996573249755573,199.0,181.0,139.0,109.4,47.4,37.9,36.660000000000004,35.61333333333334,55.0,78.0,75.2,69.26666666666667,1.0,3.0,2.6,2.4,0,1,1
955,0,150,31.5,77,0,1,1,1,3,55,-0.0218148850345609,0.9997620270799091,67.0,67.0,155.6,115.2,32.6,38.0,35.36,35.833333333333336,76.0,80.0,74.6,68.66666666666667,4.0,3.0,2.6,2.533333333333333,1,3,1
956,0,77,35.6,59,1,1,1,0,3,56,-0.01745240643728356,0.9998476951563913,150.0,171.0,136.8,108.66666666666667,31.5,40.0,34.480000000000004,35.766666666666666,77.0,81.0,70.2,70.2,3.0,2.0,2.8,2.533333333333333,1,3,0
957,0,169,21.4,83,1,0,0,0,1,57,-0.013089595571345647,0.999914327574007,77.0,191.0,132.4,114.93333333333334,35.6,25.3,33.7,34.559999999999995,59.0,84.0,70.0,70.26666666666667,3.0,3.0,2.4,2.466666666666667,1,3,1
958,0,159,25.0,32,0,0,1,0,1,58,-0.008726535498374524,0.9999619230641713,169.0,199.0,124.4,120.86666666666666,21.4,47.4,29.22,33.233333333333334,83.0,55.0,65.4,66.86666666666666,1.0,1.0,2.4,2.3333333333333335,1,2,0
959,0,179,42.1,54,1,1,0,1,3,59,-0.004363309284746544,0.9999904807207345,159.0,67.0,146.8,128.2,25.0,32.6,31.120000000000005,34.29333333333333,32.0,76.0,61.0,67.6,1.0,4.0,2.2,2.4,1,2,0
960,0,173,22.5,89,1,1,1,1,4,0,0.0,1.0,179.0,150.0,151.4,136.06666666666666,42.1,31.5,29.320000000000004,34.440000000000005,54.0,77.0,63.4,67.73333333333333,3.0,3.0,2.4,2.6,0,1,1
961,0,134,38.1,88,0,0,0,0,0,1,0.004363309284746571,0.9999904807207345,173.0,77.0,162.8,138.26666666666668,22.5,35.6,29.82,35.373333333333335,89.0,59.0,69.2,70.2,4.0,3.0,1.8,2.3333333333333335,0,1,1
